station,date,prcp,tobs
USC00519397,01/05/2012,0,75
USC00519397,02/05/2012,0,75
USC00519397,03/05/2012,0,75
USC00519397,04/05/2012,0,75
USC00519397,05/05/2012,0.04,74
USC00519397,06/05/2012,0,75
USC00519397,07/05/2012,0,74
USC00519397,08/05/2012,0,75
USC00519397,09/05/2012,0,74
USC00519397,10/05/2012,0,74
USC00519397,11/05/2012,0,75
USC00519397,12/05/2012,0,75
USC00519397,13/05/2012,0,72
USC00519397,14/05/2012,0,74
USC00519397,15/05/2012,0,74
USC00519397,16/05/2012,0,75
USC00519397,17/05/2012,0,76
USC00519397,18/05/2012,0,77
USC00519397,19/05/2012,0,77
USC00519397,20/05/2012,0,77
USC00519397,21/05/2012,0,76
USC00519397,22/05/2012,0,77
USC00519397,23/05/2012,0,76
USC00519397,24/05/2012,0,78
USC00519397,25/05/2012,0,77
USC00519397,26/05/2012,0,76
USC00519397,27/05/2012,0,76
USC00519397,28/05/2012,0,77
USC00519397,29/05/2012,0,76
USC00519397,30/05/2012,0,76
USC00519397,31/05/2012,0.01,73
USC00519397,01/06/2012,0.02,76
USC00519397,02/06/2012,0.02,76
USC00519397,03/06/2012,0,75
USC00519397,04/06/2012,0,77
USC00519397,05/06/2012,0,77
USC00519397,06/06/2012,0,76
USC00519397,07/06/2012,0,78
USC00519397,08/06/2012,,77
USC00519397,09/06/2012,,76
USC00519397,10/06/2012,0,77
USC00519397,11/06/2012,0,76
USC00519397,12/06/2012,0,76
USC00519397,13/06/2012,0,77
USC00519397,14/06/2012,0,77
USC00519397,15/06/2012,0,78
USC00519397,16/06/2012,0,77
USC00519397,17/06/2012,0,77
USC00519397,18/06/2012,0,77
USC00519397,19/06/2012,0,76
USC00519397,20/06/2012,0,75
USC00519397,21/06/2012,0,76
USC00519397,22/06/2012,0,76
USC00519397,23/06/2012,0,77
USC00519397,24/06/2012,0,76
USC00519397,25/06/2012,0.03,73
USC00519397,26/06/2012,0.15,73
USC00519397,27/06/2012,0.01,75
USC00519397,28/06/2012,0,77
USC00519397,29/06/2012,0.05,76
USC00519397,30/06/2012,0,77
USC00519397,01/07/2012,0,76
USC00519397,02/07/2012,0,77
USC00519397,03/07/2012,0.04,74
USC00519397,04/07/2012,0.01,77
USC00519397,05/07/2012,0.03,77
USC00519397,06/07/2012,0,78
USC00519397,07/07/2012,0.04,76
USC00519397,08/07/2012,0,77
USC00519397,09/07/2012,,77
USC00519397,10/07/2012,0,76
USC00519397,11/07/2012,0,76
USC00519397,12/07/2012,0,76
USC00519397,13/07/2012,0,77
USC00519397,14/07/2012,0,78
USC00519397,15/07/2012,0,77
USC00519397,16/07/2012,0.01,78
USC00519397,17/07/2012,0,78
USC00519397,18/07/2012,0,78
USC00519397,19/07/2012,0,75
USC00519397,20/07/2012,0,77
USC00519397,21/07/2012,0,76
USC00519397,22/07/2012,0,76
USC00519397,23/07/2012,0,79
USC00519397,24/07/2012,0,77
USC00519397,25/07/2012,0,77
USC00519397,26/07/2012,0.02,77
USC00519397,27/07/2012,0,77
USC00519397,28/07/2012,0,77
USC00519397,29/07/2012,0.01,73
USC00519397,30/07/2012,0.01,78
USC00519397,31/07/2012,0,78
USC00519397,01/08/2012,0,79
USC00519397,02/08/2012,0,78
USC00519397,03/08/2012,0,78
USC00519397,04/08/2012,0,78
USC00519397,05/08/2012,0,78
USC00519397,06/08/2012,0,77
USC00519397,07/08/2012,0,77
USC00519397,08/08/2012,0.02,78
USC00519397,09/08/2012,0,78
USC00519397,10/08/2012,0,76
USC00519397,11/08/2012,0,75
USC00519397,12/08/2012,0,78
USC00519397,13/08/2012,0,78
USC00519397,14/08/2012,0,77
USC00519397,15/08/2012,0.01,79
USC00519397,16/08/2012,0,78
USC00519397,17/08/2012,0,78
USC00519397,18/08/2012,,77
USC00519397,19/08/2012,,76
USC00519397,20/08/2012,0,79
USC00519397,21/08/2012,0,77
USC00519397,22/08/2012,0.03,77
USC00519397,23/08/2012,0,78
USC00519397,24/08/2012,0,78
USC00519397,25/08/2012,0,78
USC00519397,26/08/2012,0,78
USC00519397,27/08/2012,0.02,73
USC00519397,28/08/2012,1,75
USC00519397,29/08/2012,0.02,78
USC00519397,30/08/2012,0.04,78
USC00519397,31/08/2012,0,78
USC00519397,01/09/2012,0.01,77
USC00519397,02/09/2012,0.04,76
USC00519397,03/09/2012,0.06,77
USC00519397,04/09/2012,0,77
USC00519397,05/09/2012,0.01,75
USC00519397,06/09/2012,0.04,77
USC00519397,07/09/2012,0,75
USC00519397,08/09/2012,0.06,78
USC00519397,09/09/2012,0,76
USC00519397,10/09/2012,0,77
USC00519397,11/09/2012,0,77
USC00519397,12/09/2012,0.02,76
USC00519397,13/09/2012,0.05,76
USC00519397,14/09/2012,0.04,78
USC00519397,15/09/2012,0,78
USC00519397,16/09/2012,0,77
USC00519397,17/09/2012,0,78
USC00519397,18/09/2012,0.06,71
USC00519397,19/09/2012,0,74
USC00519397,20/09/2012,0.07,76
USC00519397,21/09/2012,0.08,77
USC00519397,22/09/2012,0,77
USC00519397,23/09/2012,0.04,76
USC00519397,24/09/2012,0,77
USC00519397,25/09/2012,0,76
USC00519397,26/09/2012,0.01,76
USC00519397,27/09/2012,0.02,78
USC00519397,28/09/2012,0,78
USC00519397,29/09/2012,0,77
USC00519397,30/09/2012,0.02,75
USC00519397,01/10/2012,0,78
USC00519397,02/10/2012,0,74
USC00519397,03/10/2012,0,75
USC00519397,04/10/2012,0,77
USC00519397,05/10/2012,0,73
USC00519397,06/10/2012,0.03,73
USC00519397,07/10/2012,0,76
USC00519397,08/10/2012,0,78
USC00519397,09/10/2012,0,75
USC00519397,10/10/2012,0,75
USC00519397,11/10/2012,0,80
USC00519397,12/10/2012,0,78
USC00519397,13/10/2012,0,79
USC00519397,14/10/2012,0,78
USC00519397,15/10/2012,0.02,78
USC00519397,16/10/2012,0,77
USC00519397,17/10/2012,0,72
USC00519397,18/10/2012,0,75
USC00519397,19/10/2012,0,77
USC00519397,20/10/2012,0,78
USC00519397,21/10/2012,0,77
USC00519397,22/10/2012,0,76
USC00519397,23/10/2012,0,78
USC00519397,24/10/2012,0,78
USC00519397,25/10/2012,0,76
USC00519397,26/10/2012,0,76
USC00519397,27/10/2012,0,74
USC00519397,28/10/2012,0.02,77
USC00519397,29/10/2012,0.04,77
USC00519397,30/10/2012,0,76
USC00519397,31/10/2012,0.02,78
USC00519397,01/11/2012,0,71
USC00519397,02/11/2012,0,70
USC00519397,03/11/2012,0,74
USC00519397,04/11/2012,0,71
USC00519397,05/11/2012,0,69
USC00519397,06/11/2012,0,76
USC00519397,07/11/2012,0,77
USC00519397,08/11/2012,0,77
USC00519397,09/11/2012,0.03,76
USC00519397,10/11/2012,0,75
USC00519397,11/11/2012,0,76
USC00519397,12/11/2012,0,77
USC00519397,13/11/2012,0.06,77
USC00519397,14/11/2012,0,77
USC00519397,15/11/2012,0.08,75
USC00519397,16/11/2012,0.03,73
USC00519397,17/11/2012,0.01,74
USC00519397,18/11/2012,0.03,76
USC00519397,19/11/2012,0,75
USC00519397,20/11/2012,0,75
USC00519397,21/11/2012,0,71
USC00519397,22/11/2012,0,69
USC00519397,23/11/2012,0,71
USC00519397,24/11/2012,0.02,69
USC00519397,25/11/2012,0,74
USC00519397,26/11/2012,0.06,72
USC00519397,27/11/2012,0,74
USC00519397,28/11/2012,0,65
USC00519397,29/11/2012,0,67
USC00519397,30/11/2012,0,65
USC00519397,01/12/2012,0,65
USC00519397,02/12/2012,0,71
USC00519397,03/12/2012,0,76
USC00519397,04/12/2012,0.2,70
USC00519397,05/12/2012,0.01,76
USC00519397,06/12/2012,,69
USC00519397,07/12/2012,,69
USC00519397,08/12/2012,0,69
USC00519397,09/12/2012,0,74
USC00519397,10/12/2012,0,76
USC00519397,11/12/2012,0,74
USC00519397,12/12/2012,0,73
USC00519397,13/12/2012,0.14,73
USC00519397,14/12/2012,0.09,74
USC00519397,15/12/2012,0.01,73
USC00519397,16/12/2012,0.02,73
USC00519397,17/12/2012,0.02,73
USC00519397,18/12/2012,0.12,74
USC00519397,19/12/2012,0,74
USC00519397,20/12/2012,0.1,71
USC00519397,21/12/2012,0,73
USC00519397,22/12/2012,0,72
USC00519397,23/12/2012,0,64
USC00519397,24/12/2012,0,66
USC00519397,26/12/2012,0.03,73
USC00519397,27/12/2012,0,72
USC00519397,28/12/2012,0,65
USC00519397,29/12/2012,0,64
USC00519397,30/12/2012,0,69
USC00519397,31/12/2012,0.04,68
USC00519397,01/01/2013,0.02,71
USC00519397,02/01/2013,0.13,71
USC00519397,03/01/2013,0.23,69
USC00519397,04/01/2013,0.04,72
USC00519397,05/01/2013,0.03,72
USC00519397,06/01/2013,0.04,73
USC00519397,07/01/2013,0.04,72
USC00519397,08/01/2013,0,72
USC00519397,09/01/2013,0.09,71
USC00519397,10/01/2013,,72
USC00519397,11/01/2013,,72
USC00519397,12/01/2013,0,70
USC00519397,13/01/2013,0,68
USC00519397,14/01/2013,0,74
USC00519397,15/01/2013,0.4,63
USC00519397,16/01/2013,0,58
USC00519397,17/01/2013,0,62
USC00519397,18/01/2013,0,60
USC00519397,19/01/2013,0,60
USC00519397,20/01/2013,0,67
USC00519397,21/01/2013,0,71
USC00519397,22/01/2013,0,70
USC00519397,23/01/2013,0,71
USC00519397,24/01/2013,0.14,68
USC00519397,25/01/2013,0.43,64
USC00519397,26/01/2013,0,65
USC00519397,27/01/2013,0,73
USC00519397,28/01/2013,1.13,66
USC00519397,29/01/2013,0.04,68
USC00519397,30/01/2013,0,64
USC00519397,31/01/2013,0,71
USC00519397,01/02/2013,0,71
USC00519397,02/02/2013,0,72
USC00519397,03/02/2013,0,67
USC00519397,04/02/2013,0,71
USC00519397,05/02/2013,0,71
USC00519397,06/02/2013,0.04,70
USC00519397,07/02/2013,0.04,71
USC00519397,08/02/2013,0,72
USC00519397,09/02/2013,0.01,67
USC00519397,10/02/2013,0,72
USC00519397,11/02/2013,0,70
USC00519397,12/02/2013,0,70
USC00519397,13/02/2013,0,69
USC00519397,14/02/2013,0,69
USC00519397,15/02/2013,0,71
USC00519397,16/02/2013,0,71
USC00519397,17/02/2013,0,71
USC00519397,18/02/2013,0,71
USC00519397,19/02/2013,0.09,71
USC00519397,20/02/2013,0.09,71
USC00519397,21/02/2013,0.07,71
USC00519397,22/02/2013,0.31,72
USC00519397,23/02/2013,0.15,71
USC00519397,24/02/2013,0.04,71
USC00519397,25/02/2013,0,71
USC00519397,26/02/2013,0.01,71
USC00519397,27/02/2013,0.03,71
USC00519397,28/02/2013,0,72
USC00519397,01/03/2013,0,71
USC00519397,02/03/2013,0,72
USC00519397,03/03/2013,0,72
USC00519397,04/03/2013,0,70
USC00519397,05/03/2013,0,71
USC00519397,06/03/2013,0,71
USC00519397,07/03/2013,0,65
USC00519397,08/03/2013,0,64
USC00519397,09/03/2013,0.02,73
USC00519397,10/03/2013,1.29,68
USC00519397,11/03/2013,0.8,63
USC00519397,12/03/2013,0.01,66
USC00519397,13/03/2013,0,63
USC00519397,14/03/2013,0,66
USC00519397,15/03/2013,0,64
USC00519397,16/03/2013,0,69
USC00519397,17/03/2013,0,62
USC00519397,18/03/2013,0,64
USC00519397,19/03/2013,0,66
USC00519397,20/03/2013,0,69
USC00519397,21/03/2013,0,71
USC00519397,22/03/2013,0,74
USC00519397,23/03/2013,0.02,72
USC00519397,24/03/2013,0,71
USC00519397,25/03/2013,0.32,68
USC00519397,26/03/2013,0,69
USC00519397,27/03/2013,0,71
USC00519397,28/03/2013,0.3,72
USC00519397,29/03/2013,0.06,70
USC00519397,30/03/2013,0.01,70
USC00519397,31/03/2013,0.25,64
USC00519397,01/04/2013,0,63
USC00519397,02/04/2013,0,61
USC00519397,03/04/2013,0,67
USC00519397,04/04/2013,0,68
USC00519397,05/04/2013,0,73
USC00519397,06/04/2013,0.03,74
USC00519397,07/04/2013,0,71
USC00519397,08/04/2013,0,74
USC00519397,09/04/2013,0,74
USC00519397,10/04/2013,0,74
USC00519397,11/04/2013,0.01,77
USC00519397,12/04/2013,0,75
USC00519397,13/04/2013,0,75
USC00519397,14/04/2013,0,76
USC00519397,15/04/2013,0.8,72
USC00519397,16/04/2013,0.08,70
USC00519397,17/04/2013,0,77
USC00519397,18/04/2013,0,75
USC00519397,19/04/2013,0.01,75
USC00519397,20/04/2013,0,74
USC00519397,21/04/2013,0,73
USC00519397,22/04/2013,0.05,73
USC00519397,23/04/2013,0.01,76
USC00519397,24/04/2013,0.55,70
USC00519397,25/04/2013,0.01,76
USC00519397,26/04/2013,0,76
USC00519397,27/04/2013,0,74
USC00519397,28/04/2013,0,72
USC00519397,29/04/2013,0,76
USC00519397,30/04/2013,0,74
USC00519397,01/05/2013,0,78
USC00519397,02/05/2013,0,75
USC00519397,03/05/2013,0,84
USC00519397,04/05/2013,0.14,69
USC00519397,05/05/2013,0.12,69
USC00519397,06/05/2013,0.09,75
USC00519397,07/05/2013,0,72
USC00519397,08/05/2013,0,73
USC00519397,09/05/2013,0,77
USC00519397,10/05/2013,0,77
USC00519397,11/05/2013,0,76
USC00519397,12/05/2013,0,75
USC00519397,13/05/2013,0,77
USC00519397,14/05/2013,0,78
USC00519397,15/05/2013,0,77
USC00519397,16/05/2013,0,77
USC00519397,17/05/2013,0,77
USC00519397,18/05/2013,0.02,78
USC00519397,19/05/2013,0.04,73
USC00519397,20/05/2013,0.03,74
USC00519397,21/05/2013,0,71
USC00519397,22/05/2013,0,78
USC00519397,23/05/2013,0,79
USC00519397,24/05/2013,0,79
USC00519397,25/05/2013,0,77
USC00519397,26/05/2013,0,77
USC00519397,27/05/2013,0,78
USC00519397,28/05/2013,0.04,77
USC00519397,29/05/2013,0,78
USC00519397,30/05/2013,0.03,77
USC00519397,31/05/2013,0,79
USC00519397,01/06/2013,0.01,79
USC00519397,02/06/2013,0,78
USC00519397,03/06/2013,0,79
USC00519397,04/06/2013,0,78
USC00519397,05/06/2013,0,78
USC00519397,06/06/2013,0,79
USC00519397,07/06/2013,0,77
USC00519397,08/06/2013,0,77
USC00519397,09/06/2013,0,77
USC00519397,10/06/2013,0,77
USC00519397,11/06/2013,0,77
USC00519397,12/06/2013,0,78
USC00519397,13/06/2013,0,77
USC00519397,14/06/2013,0.37,76
USC00519397,15/06/2013,0,78
USC00519397,16/06/2013,0,78
USC00519397,17/06/2013,0,77
USC00519397,18/06/2013,0.01,78
USC00519397,19/06/2013,0,78
USC00519397,20/06/2013,0.04,73
USC00519397,21/06/2013,0.12,76
USC00519397,22/06/2013,0.04,77
USC00519397,23/06/2013,0.02,75
USC00519397,24/06/2013,0.35,76
USC00519397,25/06/2013,0.03,74
USC00519397,26/06/2013,0.01,75
USC00519397,27/06/2013,0,77
USC00519397,28/06/2013,0,76
USC00519397,29/06/2013,0.03,77
USC00519397,30/06/2013,0.01,78
USC00519397,01/07/2013,0,78
USC00519397,02/07/2013,0,77
USC00519397,03/07/2013,0.03,77
USC00519397,04/07/2013,0,78
USC00519397,05/07/2013,0,73
USC00519397,06/07/2013,0,76
USC00519397,07/07/2013,0,75
USC00519397,08/07/2013,0,79
USC00519397,09/07/2013,0,80
USC00519397,10/07/2013,0,79
USC00519397,11/07/2013,0.03,77
USC00519397,12/07/2013,0.01,79
USC00519397,13/07/2013,0,78
USC00519397,14/07/2013,0,78
USC00519397,15/07/2013,0,78
USC00519397,16/07/2013,0,78
USC00519397,17/07/2013,0,78
USC00519397,18/07/2013,0,78
USC00519397,19/07/2013,0,78
USC00519397,20/07/2013,0,78
USC00519397,21/07/2013,0.07,78
USC00519397,22/07/2013,0,79
USC00519397,23/07/2013,0,77
USC00519397,24/07/2013,,79
USC00519397,25/07/2013,0,78
USC00519397,26/07/2013,0,78
USC00519397,27/07/2013,0,78
USC00519397,28/07/2013,0.02,76
USC00519397,29/07/2013,0.06,78
USC00519397,30/07/2013,0.74,79
USC00519397,31/07/2013,0.01,79
USC00519397,01/08/2013,0.02,79
USC00519397,02/08/2013,0,78
USC00519397,03/08/2013,0,78
USC00519397,04/08/2013,0,77
USC00519397,05/08/2013,0,79
USC00519397,06/08/2013,0,79
USC00519397,07/08/2013,0,79
USC00519397,08/08/2013,0,79
USC00519397,09/08/2013,0,78
USC00519397,10/08/2013,0.03,76
USC00519397,11/08/2013,0.05,79
USC00519397,12/08/2013,0,79
USC00519397,13/08/2013,0,79
USC00519397,14/08/2013,0.02,78
USC00519397,15/08/2013,0,78
USC00519397,16/08/2013,0.01,76
USC00519397,17/08/2013,0,78
USC00519397,18/08/2013,0,78
USC00519397,19/08/2013,0,77
USC00519397,20/08/2013,0,74
USC00519397,21/08/2013,0.25,77
USC00519397,22/08/2013,0,79
USC00519397,23/08/2013,0,77
USC00519397,24/08/2013,0,79
USC00519397,25/08/2013,0,80
USC00519397,26/08/2013,0,80
USC00519397,27/08/2013,0,79
USC00519397,28/08/2013,0,76
USC00519397,29/08/2013,0,79
USC00519397,30/08/2013,0,78
USC00519397,31/08/2013,0,79
USC00519397,01/09/2013,0.02,78
USC00519397,02/09/2013,0,79
USC00519397,03/09/2013,0,79
USC00519397,04/09/2013,0,77
USC00519397,05/09/2013,0,74
USC00519397,06/09/2013,0,74
USC00519397,07/09/2013,0.14,75
USC00519397,08/09/2013,0.01,80
USC00519397,09/09/2013,0,79
USC00519397,10/09/2013,0,78
USC00519397,11/09/2013,0,79
USC00519397,12/09/2013,0.03,78
USC00519397,13/09/2013,0.02,78
USC00519397,14/09/2013,0.14,83
USC00519397,15/09/2013,0.01,79
USC00519397,16/09/2013,0,70
USC00519397,17/09/2013,0.02,76
USC00519397,18/09/2013,0.14,78
USC00519397,19/09/2013,0.02,78
USC00519397,20/09/2013,0,80
USC00519397,21/09/2013,0.02,77
USC00519397,22/09/2013,0.02,79
USC00519397,23/09/2013,0.01,77
USC00519397,24/09/2013,0.01,78
USC00519397,25/09/2013,0.25,79
USC00519397,26/09/2013,0.07,78
USC00519397,27/09/2013,0,79
USC00519397,28/09/2013,0,79
USC00519397,29/09/2013,0.08,78
USC00519397,30/09/2013,0.02,79
USC00519397,01/10/2013,0,79
USC00519397,02/10/2013,0,80
USC00519397,03/10/2013,0,81
USC00519397,04/10/2013,0,80
USC00519397,05/10/2013,0,74
USC00519397,06/10/2013,0,78
USC00519397,07/10/2013,0,80
USC00519397,08/10/2013,0,79
USC00519397,09/10/2013,0,79
USC00519397,10/10/2013,0,78
USC00519397,11/10/2013,0,78
USC00519397,12/10/2013,0,77
USC00519397,13/10/2013,0,76
USC00519397,14/10/2013,0.18,73
USC00519397,15/10/2013,0.02,74
USC00519397,16/10/2013,0,75
USC00519397,17/10/2013,0,74
USC00519397,18/10/2013,0,75
USC00519397,19/10/2013,0,71
USC00519397,20/10/2013,0,73
USC00519397,21/10/2013,0,72
USC00519397,22/10/2013,0,73
USC00519397,23/10/2013,0,74
USC00519397,24/10/2013,0,74
USC00519397,25/10/2013,0,80
USC00519397,26/10/2013,0,76
USC00519397,27/10/2013,0,76
USC00519397,28/10/2013,0.01,74
USC00519397,29/10/2013,0,77
USC00519397,30/10/2013,0,78
USC00519397,31/10/2013,0,78
USC00519397,01/11/2013,0,79
USC00519397,02/11/2013,0.02,78
USC00519397,03/11/2013,0,77
USC00519397,04/11/2013,0.01,74
USC00519397,05/11/2013,0,77
USC00519397,06/11/2013,0,73
USC00519397,07/11/2013,0.02,74
USC00519397,08/11/2013,0,74
USC00519397,09/11/2013,0.01,76
USC00519397,10/11/2013,1.98,72
USC00519397,11/11/2013,0.2,74
USC00519397,12/11/2013,0,68
USC00519397,13/11/2013,0,67
USC00519397,14/11/2013,0,76
USC00519397,15/11/2013,0.89,75
USC00519397,16/11/2013,0,77
USC00519397,17/11/2013,0,71
USC00519397,18/11/2013,0,74
USC00519397,19/11/2013,0,70
USC00519397,20/11/2013,0,72
USC00519397,21/11/2013,0,72
USC00519397,22/11/2013,0,69
USC00519397,23/11/2013,0,69
USC00519397,24/11/2013,0,66
USC00519397,25/11/2013,0,75
USC00519397,26/11/2013,0,76
USC00519397,27/11/2013,0,73
USC00519397,28/11/2013,0,74
USC00519397,29/11/2013,0,74
USC00519397,30/11/2013,0.18,77
USC00519397,01/12/2013,0,77
USC00519397,02/12/2013,2.01,71
USC00519397,03/12/2013,0.01,71
USC00519397,04/12/2013,0,69
USC00519397,05/12/2013,0,68
USC00519397,06/12/2013,0,68
USC00519397,07/12/2013,0,69
USC00519397,08/12/2013,0,70
USC00519397,09/12/2013,0,72
USC00519397,10/12/2013,0.03,76
USC00519397,11/12/2013,0,75
USC00519397,12/12/2013,0,69
USC00519397,13/12/2013,0.02,71
USC00519397,14/12/2013,0,71
USC00519397,15/12/2013,0,71
USC00519397,16/12/2013,1.1,68
USC00519397,17/12/2013,0.02,65
USC00519397,18/12/2013,0,70
USC00519397,19/12/2013,0.16,69
USC00519397,20/12/2013,0.09,69
USC00519397,21/12/2013,0.02,71
USC00519397,22/12/2013,0,67
USC00519397,23/12/2013,0,73
USC00519397,24/12/2013,0.05,74
USC00519397,25/12/2013,0.02,73
USC00519397,26/12/2013,0,67
USC00519397,27/12/2013,0,74
USC00519397,28/12/2013,0,75
USC00519397,29/12/2013,0,75
USC00519397,30/12/2013,0,74
USC00519397,31/12/2013,0,67
USC00519397,01/01/2014,0,66
USC00519397,02/01/2014,0,75
USC00519397,03/01/2014,0.76,65
USC00519397,04/01/2014,0,69
USC00519397,05/01/2014,0,68
USC00519397,06/01/2014,0,71
USC00519397,07/01/2014,0,70
USC00519397,08/01/2014,0,71
USC00519397,09/01/2014,0.03,65
USC00519397,10/01/2014,,72
USC00519397,11/01/2014,,70
USC00519397,12/01/2014,0.35,69
USC00519397,13/01/2014,0,69
USC00519397,14/01/2014,0.43,70
USC00519397,15/01/2014,0.01,66
USC00519397,16/01/2014,0.25,69
USC00519397,17/01/2014,0,67
USC00519397,18/01/2014,0,66
USC00519397,19/01/2014,0,66
USC00519397,20/01/2014,0,64
USC00519397,21/01/2014,0,72
USC00519397,22/01/2014,0.35,69
USC00519397,23/01/2014,0,58
USC00519397,24/01/2014,0,59
USC00519397,25/01/2014,0,72
USC00519397,26/01/2014,0,74
USC00519397,27/01/2014,0.14,68
USC00519397,28/01/2014,0.02,70
USC00519397,29/01/2014,0.27,70
USC00519397,30/01/2014,0.04,65
USC00519397,31/01/2014,0,68
USC00519397,01/02/2014,0.22,74
USC00519397,02/02/2014,0.38,67
USC00519397,03/02/2014,0,69
USC00519397,04/02/2014,0.5,68
USC00519397,05/02/2014,0.23,73
USC00519397,06/02/2014,0.08,72
USC00519397,07/02/2014,0.03,77
USC00519397,08/02/2014,0,70
USC00519397,09/02/2014,0,71
USC00519397,10/02/2014,0,71
USC00519397,11/02/2014,0,69
USC00519397,12/02/2014,0,71
USC00519397,13/02/2014,0,67
USC00519397,14/02/2014,0,74
USC00519397,15/02/2014,0.01,73
USC00519397,16/02/2014,0,72
USC00519397,17/02/2014,0.35,72
USC00519397,18/02/2014,0.03,72
USC00519397,19/02/2014,0,71
USC00519397,20/02/2014,0,70
USC00519397,21/02/2014,0,69
USC00519397,22/02/2014,0,69
USC00519397,23/02/2014,0,68
USC00519397,24/02/2014,0,68
USC00519397,25/02/2014,0,67
USC00519397,26/02/2014,0,67
USC00519397,27/02/2014,0,70
USC00519397,28/02/2014,0,74
USC00519397,01/03/2014,0.25,70
USC00519397,02/03/2014,0.48,71
USC00519397,03/03/2014,0.16,65
USC00519397,04/03/2014,0,61
USC00519397,05/03/2014,0,69
USC00519397,06/03/2014,0,66
USC00519397,07/03/2014,0.25,72
USC00519397,08/03/2014,0.64,68
USC00519397,09/03/2014,0.04,72
USC00519397,10/03/2014,0,71
USC00519397,11/03/2014,0.16,74
USC00519397,12/03/2014,0,72
USC00519397,13/03/2014,0,75
USC00519397,14/03/2014,0,75
USC00519397,15/03/2014,0,71
USC00519397,16/03/2014,0,69
USC00519397,17/03/2014,0,69
USC00519397,18/03/2014,0,69
USC00519397,19/03/2014,0,73
USC00519397,20/03/2014,0,72
USC00519397,21/03/2014,0,73
USC00519397,22/03/2014,0,72
USC00519397,23/03/2014,0,72
USC00519397,24/03/2014,0,76
USC00519397,25/03/2014,0,74
USC00519397,26/03/2014,0.05,74
USC00519397,27/03/2014,0,75
USC00519397,28/03/2014,0,71
USC00519397,29/03/2014,0,73
USC00519397,30/03/2014,0,73
USC00519397,31/03/2014,0.02,75
USC00519397,01/04/2014,0.16,73
USC00519397,02/04/2014,0.02,76
USC00519397,03/04/2014,0.16,76
USC00519397,04/04/2014,0,75
USC00519397,05/04/2014,0,71
USC00519397,06/04/2014,0,69
USC00519397,07/04/2014,0.01,71
USC00519397,08/04/2014,0,71
USC00519397,09/04/2014,0,73
USC00519397,10/04/2014,0,72
USC00519397,11/04/2014,0,75
USC00519397,12/04/2014,0.01,69
USC00519397,13/04/2014,0.04,73
USC00519397,14/04/2014,0.08,74
USC00519397,15/04/2014,0,75
USC00519397,16/04/2014,0.05,74
USC00519397,17/04/2014,0,76
USC00519397,18/04/2014,0.02,76
USC00519397,19/04/2014,0.01,76
USC00519397,20/04/2014,0,74
USC00519397,21/04/2014,0.06,73
USC00519397,22/04/2014,0.05,76
USC00519397,23/04/2014,0,76
USC00519397,24/04/2014,0,76
USC00519397,25/04/2014,0.01,75
USC00519397,26/04/2014,0.01,72
USC00519397,27/04/2014,0.01,73
USC00519397,28/04/2014,0.07,73
USC00519397,29/04/2014,0,75
USC00519397,30/04/2014,0,74
USC00519397,01/05/2014,0,74
USC00519397,02/05/2014,0,76
USC00519397,03/05/2014,0,77
USC00519397,04/05/2014,0,76
USC00519397,05/05/2014,0.06,75
USC00519397,06/05/2014,0.07,77
USC00519397,07/05/2014,0.03,72
USC00519397,08/05/2014,,73
USC00519397,09/05/2014,,77
USC00519397,10/05/2014,0.01,76
USC00519397,11/05/2014,0,79
USC00519397,12/05/2014,0.45,74
USC00519397,13/05/2014,0,75
USC00519397,14/05/2014,0,76
USC00519397,15/05/2014,0,77
USC00519397,16/05/2014,0,78
USC00519397,17/05/2014,0,78
USC00519397,18/05/2014,0,76
USC00519397,19/05/2014,0.43,75
USC00519397,20/05/2014,0,78
USC00519397,21/05/2014,0.15,74
USC00519397,22/05/2014,,78
USC00519397,23/05/2014,0,79
USC00519397,24/05/2014,0,77
USC00519397,25/05/2014,0.76,74
USC00519397,26/05/2014,0.05,73
USC00519397,27/05/2014,0.01,77
USC00519397,28/05/2014,0.03,76
USC00519397,29/05/2014,0,78
USC00519397,30/05/2014,0,79
USC00519397,31/05/2014,0,79
USC00519397,01/06/2014,0,79
USC00519397,02/06/2014,0.66,77
USC00519397,03/06/2014,0.01,78
